wikipedia,imdb,freebase
10746826.0,tt0062174,/m/02qnxqy
26011909.0,tt0981352,/m/04_5c7c
32883627.0,tt0134946,/m/0h3w_l1
29965493.0,tt0034725,/m/0fqs05n
14592879.0,tt0280371,/m/03d8xy4
4470790.0,tt0117091,/m/0c492j
20332030.0,tt0032644,/m/04_0y3x
3874837.0,tt0404266,/m/0b4h84
30492723.0,tt0089205,/m/0g9x94_
16515324.0,tt0019203,/m/03y91rg
28581283.0,tt0093354,/m/0czdv3f
13300563.0,tt1051981,/m/03c12_2
1995966.0,tt0019388,/m/06cq97
3666918.0,tt0066320,/m/09t9rx
15652207.0,tt2254454,
31156452.0,tt0240717,/m/0gh6zp9
9336056.0,tt0464758,/m/0285118
1452377.0,tt0099329,/m/052q5y
11450777.0,tt0114202,/m/02rd3nm
16168084.0,tt0396582,/m/03wbrz6
22645020.0,tt0127348,/m/05zmd9x
2269393.0,tt0102536,/m/06_nny
34193728.0,tt1998364,/m/0hr2w5s
4870370.0,tt0303150,/m/0crwds
11672739.0,tt0029149,/m/02rngvh
18619459.0,tt0104003,/m/04gjpxj
5557065.0,tt0045787,/m/0dsf08
18680766.0,tt2355817,/m/04gmk5z
4220121.0,tt0443473,/m/0bqnt_
31155735.0,tt0095310,/m/0bvc13c
34161471.0,tt2125545,/m/0hr9606
34896846.0,tt0087462,/m/0j44q52
2991978.0,tt0267891,/m/08j6_m
2400883.0,tt0109683,/m/079hkg
10946054.0,tt0016309,/m/02qvt4z
20149733.0,tt1566618,/m/04yh101
10487338.0,tt1147528,/m/02qflz1
34386655.0,tt0043615,/m/08n_7wb
77744.0,tt0105793,/m/0kbwb
74383.0,tt0303271,/m/0jvrp
31026086.0,tt0056584,
32180574.0,tt0007555,/m/0gy1l29
31156554.0,tt0333850,/m/0gh6p8t
14267188.0,tt1418888,/m/03czpx_
30448394.0,tt1578882,/m/0g5pndk
9916623.0,tt0022419,/m/02pwz0y
16083779.0,tt0083726,/m/03qnn42
21046009.0,tt0040300,/m/05b6d94
20328744.0,tt0113254,/m/04zxp38
19495691.0,tt0118199,/m/04n3ysr
30221797.0,tt4976468,/m/0g58msf
9336059.0,tt0030981,/m/028511m
22787040.0,tt0060098,/m/05zkfhw
27903314.0,tt0365111,
31249922.0,tt0043832,
17722145.0,tt0997152,/m/03w9ln
18500449.0,tt0042429,/m/04f4yt1
19170685.0,tt2294256,/m/09k54_b
24717406.0,tt1196141,/m/080jm_y
15851004.0,tt1472604,/m/03qcxjz
4956438.0,tt0096142,/m/0cw_nq
27993395.0,tt0211335,/m/0ch2cj_
225487.0,tt0071334,/m/01gvwd
9855243.0,tt0178405,/m/06_ycff
23632489.0,tt1504467,/m/04q6jj4
32695541.0,tt0087759,
31827421.0,tt0167486,/m/0gty6py
24319366.0,tt9731440,/m/07s90bj
22406095.0,tt1160629,/m/05t0nvt
33135864.0,tt0355993,/m/0h640hc
19952465.0,tt0194841,/m/04yh10d
193845.0,tt0026261,/m/01848d
177824.0,tt0026261,/m/01848d
33486340.0,tt2107682,/m/0h986z2
12102448.0,tt0039650,/m/02vpyg4
19286365.0,tt1475430,/m/04ld7vr
5897288.0,tt0192111,/m/0fcg00
7944229.0,tt0455782,/m/026kz9h
13060914.0,tt0256016,/m/02z4_js
21684384.0,tt1209378,/m/05m_fq2
34160492.0,tt0031604,/m/0b4cpj8
21194276.0,tt0478188,/m/05c0xsp
31153715.0,tt0234688,
33002598.0,tt0416890,/m/0h54b9z
16705435.0,tt0033589,/m/03ynv5p
17287592.0,tt0393452,/m/043rvc0
9469896.0,tt0451166,/m/028b4ys
25756229.0,tt0053278,/m/09v99s5
11527293.0,tt0063615,/m/02rgxll
17764658.0,tt0024906,/m/047cq6y
11861651.0,tt0098112,/m/02rvzmd
7117584.0,tt2173762,/m/0h4_26
29249455.0,tt1650031,/m/0dsbs5j
24160876.0,tt0083113,/m/07vnghh
9915945.0,tt0200742,/m/06_y4th
34476897.0,tt0015840,
34624792.0,tt0077430,/m/0j28k64
1244836.0,tt0116705,/m/04lq39
10640807.0,tt0096922,/m/02qk_b4
31665733.0,tt0030409,/m/0gmdrdk
10573364.0,tt0369651,/m/02qj4k0
1611941.0,tt0042832,/m/05glbt
14809205.0,tt0222335,
32800688.0,tt0060630,/m/0h3scx8
1945359.0,tt0414982,/m/0680y4
17049621.0,tt0424600,/m/0416shg
31968558.0,tt1000158,/m/04j0955
16617822.0,tt0056628,/m/03yf9y0
26507313.0,tt0009120,/m/0bh7l0d
26938419.0,tt0085937,/m/0bm8_9c
6079196.0,tt0105526,/m/0fp0mk
5082650.0,tt0053853,/m/0d1xyg
4743308.0,tt0160916,/m/0ck_0f
22643309.0,tt0011280,/m/05zp4hh
24818273.0,tt0074611,/m/080bqfj
24150888.0,tt1407084,/m/07k4g72
2382573.0,tt0122143,/m/0780z8
2634920.0,tt0116014,/m/07t8pq
31865211.0,tt0257473,/m/0gtw81c
10172553.0,tt0102795,/m/02q444l
9049407.0,tt0029593,/m/027vv47
14736972.0,tt0038746,/m/03gw2v7
29302015.0,tt1092011,/m/0drwdxg
101935.0,tt0074958,/m/04j13sx
19931092.0,tt0065460,/m/04y9_tw
3849792.0,tt0158644,/m/0b363p
13955196.0,tt0023015,/m/03cp9sy
32463309.0,tt0020345,/m/0h1dx7k
11241120.0,tt0030817,/m/02r4t4y
61531.0,tt0029604,/m/0gntm
28124033.0,tt1687247,/m/0cmf203
17161827.0,tt0040577,/m/043ntd_
24862569.0,tt0348060,/m/09gdvrq
35734063.0,tt2200860,/m/0jt11ky
28375714.0,tt0061334,/m/0dgkt_w
18064087.0,tt0117983,/m/047smmb
14884989.0,tt0067143,/m/03h0f00
9804175.0,tt0066578,/m/02psqkm
28893425.0,tt1349856,/m/0dgrqsx
19301212.0,tt0235232,/m/04lgrjz
24724201.0,tt0086435,/m/080pqkr
10640845.0,tt0155812,/m/02qk_bv
10640837.0,tt0288784,/m/02qk_bh
17171735.0,tt0782037,/m/043q2jn
28352690.0,tt0217977,/m/0crcvmf
31026042.0,tt0350224,/m/0gg6320
14126751.0,tt0006940,/m/03cvdq7
30088768.0,tt1478964,/m/0gj9qxr
31948708.0,tt0016844,/m/0gvt514
60293.0,tt0118842,/m/0gd92
28347040.0,tt0022706,/m/0crj6s1
2957178.0,tt0199314,/m/08g295
20934863.0,tt0829439,
22684211.0,tt0076935,/m/05ztx17
1126777.0,tt0100260,/m/048k72
6446061.0,tt0070328,/m/0g5pvv
3383198.0,tt0028346,/m/098qzh
12535736.0,tt0914813,/m/02wc14k
2210733.0,tt0075747,/m/06w5gr
11628716.0,tt0989618,/m/02rlz3n
535453.0,tt0119975,/m/02mn77
9720544.0,tt0178702,/m/02pq44r
21430607.0,tt0073045,/m/05f6yyj
6090379.0,tt0011237,/m/0fpnj0
28253090.0,tt1407049,
23168201.0,tt0119984,/m/064m67j
34270681.0,tt0040414,/m/0hzq0rd
19347806.0,tt0019715,
24632158.0,tt1062965,/m/080ppc0
807979.0,tt0054357,/m/03dhpv
129312.0,tt0093209,/m/0yxf4
21028971.0,tt1343046,/m/05b4ht4
539816.0,tt0067756,/m/02n1g9
28135570.0,tt1417067,/m/0cmcv5z
31025129.0,tt0038068,/m/07kgp0n
31579636.0,tt0205011,/m/0bfrtbf
9782991.0,tt0439476,/m/02ps1mv
28324185.0,tt0025367,
3599459.0,tt0370910,/m/09p1vb
20991644.0,tt0139621,/m/05b1jf2
30666973.0,tt1401690,/m/0crtv2d
20903020.0,tt0485795,/m/05b3s16
31229892.0,tt0273278,
10182619.0,tt0035613,/m/02q4fj0
2149085.0,tt0297144,/m/06qdf1
27288077.0,tt0028228,
9912479.0,tt0183412,/m/06_y6_1
28896404.0,tt0040754,/m/09rlnt5
16997967.0,tt0354358,/m/04150fj
34549846.0,tt0086136,/m/0crw5gv
2554528.0,tt0092272,/m/07mp6m
14086585.0,tt0103225,/m/03ct1sc
21642375.0,tt1023443,/m/05mt1j5
26951280.0,tt0970453,
25983478.0,tt0217645,/m/0b6l6dx
26428365.0,tt1111313,/m/0bbx567
7985929.0,tt0453533,/m/026mh4h
36051034.0,tt0008836,/m/0j_5_qc
9855318.0,tt0192045,/m/06_ycjv
8729015.0,tt0037263,/m/027gl1q
12426499.0,tt0030714,/m/02w52w0
4329971.0,tt0022550,/m/0bxgh0
4541389.0,tt0285650,/m/0c7ydx
4119620.0,tt0054989,/m/0bk50p
25583691.0,tt0260411,/m/09ry69r
9937932.0,tt0317887,/m/02pxl1m
24160862.0,tt0061594,/m/07kh9wd
26970731.0,tt0083771,/m/0bryfqz
10281421.0,tt0059856,/m/02q793q
4180684.0,tt0090327,/m/0bnjt5
34082804.0,tt0075161,
28557670.0,tt1034419,/m/082y6fw
8659765.0,tt0370856,/m/027cy49
9353977.0,tt0103787,/m/0285pf0
7270613.0,tt0003332,/m/0kv2sm
29429988.0,tt1686784,/m/0ds0s8y
23854384.0,tt0035261,/m/06_xkq9
11715400.0,tt0122037,/m/02rpw_m
12683776.0,tt0804551,/m/02x0d7v
20116200.0,tt0169177,/m/04yby6g
24703072.0,tt1521877,/m/080j_y4
4673196.0,tt0288441,/m/0cgly0
2403639.0,tt0161644,/m/079pft
33932729.0,tt0126527,
25725289.0,tt0448120,/m/09v8m6r
4145472.0,tt0036431,/m/0bljtr
31240576.0,tt0064959,/m/0crx22z
24810268.0,tt1436336,/m/063k8z7
29112206.0,tt1740670,/m/0dllh9t
10056157.0,tt1019437,/m/02q0d8j
35581900.0,tt0257662,/m/0jkvkt7
31730286.0,tt0227409,/m/0gmg57g
31664871.0,tt0056997,/m/0gmd3gg
28552575.0,tt1562847,/m/0cvjtd5
3122938.0,tt0279431,/m/08sxc7
897713.0,tt0089960,/m/03mwds
4091980.0,tt0033945,/m/0bhkpc
11564619.0,tt0057897,/m/02rj9yg
8572276.0,tt0196883,/m/0278d6b
6165779.0,tt0338552,/m/0ftpmv
8656096.0,tt0051209,/m/027cs6q
31026797.0,tt0235664,/m/0gg7q4b
3747178.0,tt0054127,/m/09ytp3
30206613.0,tt1764141,/m/0g57kld
23012603.0,tt0080135,/m/064nswr
35011304.0,tt1959446,/m/0gmlphx
7003043.0,tt0375785,/m/0g_swk
28857828.0,tt0250957,/m/0ddb_jr
340387.0,tt0123374,/m/01y00h
17642310.0,tt0074987,/m/0464577
7282357.0,tt0189981,/m/0kv3k8
11741801.0,tt0088207,/m/02rqtfy
8261727.0,tt0070894,/m/0dl5hjz
11272189.0,tt0896848,/m/02r5vt5
20321557.0,tt1188474,/m/04zvjyz
1431305.0,tt0382330,/m/050_fm
24009482.0,tt0045301,/m/07k5j6l
17156061.0,tt0029648,/m/043p7nj
24919024.0,tt1378743,/m/09gpt36
21735071.0,tt1014808,/m/05mxvm9
20378650.0,tt0230020,/m/04zwk7h
34374206.0,tt2245945,/m/0h_c8t9
8223970.0,tt0982944,/m/026wsck
13688725.0,tt1124215,/m/03cf4lv
732851.0,tt0159273,/m/036n50
30873849.0,tt0346293,/m/09mddm
1381937.0,tt0194530,/m/04y5gz
31156476.0,tt0277292,/m/0gh87td
23121389.0,tt0082343,/m/064m552
841309.0,tt0357474,/m/03g2vk
31026277.0,tt0262596,/m/0gg8mdm
11656901.0,tt0956299,/m/02rmyym
31337415.0,tt0053432,/m/0bhyf4t
14574342.0,tt0004302,/m/03d8c6m
1426103.0,tt0082506,/m/050k__
2748244.0,tt0292740,/m/080lmc
16483407.0,tt0082209,/m/03y8bpj
24949479.0,tt0058770,/m/09gkp20
3277075.0,tt0147111,/m/092xrm
26282750.0,tt1345834,/m/0b3xd1r
1410292.0,tt0170544,/m/04_8cj
10699428.0,tt0071436,/m/02qmlnp
35456573.0,tt2125651,/m/0j9lx6d
14574346.0,tt0059177,/m/03d8c6_
18765507.0,tt0086292,/m/04gmspk
31564545.0,tt0160336,/m/0glpcy0
9331065.0,tt0078459,/m/0284v_5
13464081.0,tt0026245,
11663591.0,tt0770806,/m/02rn4ss
5175630.0,tt0775566,/m/0d6b8b
18785623.0,tt0040103,/m/04gn010
7280411.0,tt0179510,/m/0kv3g5
1949083.0,tt0059037,/m/06881m
31153793.0,tt0233526,
35107447.0,tt0052696,
7144900.0,tt0027933,/m/0h6lps
5162128.0,tt0366840,/m/0d5p63
4695410.0,tt0407621,/m/0chsn7
11176725.0,tt0498567,/m/02r2my0
4535667.0,tt0056560,/m/0c7nqt
8983054.0,tt0283445,/m/027s6n7
23665130.0,tt0094208,/m/06zq5gf
28683657.0,tt1419989,/m/0czbbd3
13333562.0,tt0144262,/m/03c20qz
23666566.0,tt0059428,/m/06zqrm2
33881833.0,tt1545464,/m/0c067lr
15399751.0,tt0974536,/m/03m73hs
19372157.0,tt1287847,/m/04n201g
18626958.0,tt0318434,/m/04gnkjx
24133286.0,tt0110289,/m/07kcwq0
32806327.0,tt0027406,/m/0b6yhkt
13358170.0,tt0079794,/m/03c2t0t
26896223.0,tt1334617,/m/0bmfknv
26261003.0,tt0059422,/m/0b75kxr
21576027.0,tt1031241,/m/05mvcrn
24237207.0,tt0061074,/m/07k9rkc
8897938.0,tt0100129,/m/027ns3s
10709108.0,tt0173798,/m/06wc7c7
1424178.0,tt0462538,/m/050f0s
36521526.0,tt0158654,/m/0h81hkk
3444472.0,tt0036171,
20795238.0,tt0067528,/m/0642wpm
24237235.0,tt0287162,/m/07k9rks
7682778.0,tt0486583,/m/0kvf6s
3109686.0,tt0036962,/m/08s04l
10146400.0,tt0108094,/m/02q3b2c
5162132.0,tt0068232,/m/0d5p6t
26746950.0,tt0217723,/m/0bmfh17
32998163.0,tt0344145,/m/0h559k0
1954790.0,tt0028517,/m/068p0z
26317238.0,tt0054627,/m/0b75_zw
29778537.0,tt0459959,/m/0fq2931
35772353.0,tt0012961,/m/0jt3c0v
30489553.0,tt0057709,/m/0g9zy0s
11985091.0,tt0056824,/m/02vkz1y
16788011.0,tt0475286,
26762611.0,tt0029716,/m/0bmftcp
20903085.0,tt0154695,/m/05b4cm6
9382582.0,tt0034000,/m/0286n6j
6120428.0,tt0381631,/m/0fr4sq
6048532.0,tt0542560,
1014391.0,tt0087527,/m/03z9y5
30080805.0,tt0352426,/m/0c05hgm
35014366.0,tt2078661,/m/0j670q3
20904332.0,tt0254371,/m/05b5xss
1194509.0,tt0222608,/m/04g8mq
18794003.0,tt0066824,/m/04gtc61
24979853.0,tt0183072,/m/03bt7x_
32170541.0,tt0130007,/m/0gx0cs_
3356058.0,tt0488320,/m/097fv9
34529242.0,tt0020899,/m/0j24z6s
8316548.0,tt0048157,/m/026_5nh
8125563.0,tt0221309,/m/026sj6d
23666744.0,tt0060874,/m/06zp0nr
9866571.0,tt0065371,/m/02pv9gf
670267.0,tt0086589,/m/031gql
22024075.0,tt0047871,/m/05p3yrf
28207261.0,tt0800007,/m/0cnx88l
28444311.0,tt1723004,/m/0by0m7b
29558941.0,tt0097782,/m/07k5vbm
1267998.0,tt0166175,/m/04nph8
2467723.0,tt0242519,/m/07g41h
846336.0,tt0046438,/m/03glrn
13389249.0,tt0819953,/m/03c3qwq
3782980.0,tt0429573,/m/09_rkw
25548532.0,tt1264895,/m/09rxxpn
19842452.0,tt0049253,/m/04q2_zl
22513193.0,tt0093390,/m/05zkvny
3594532.0,tt0406853,/m/09npnx
17549791.0,tt0310777,/m/04dznt7
5588192.0,tt0171392,
21515587.0,tt0091528,/m/05h4p99
26985808.0,tt1616194,/m/0bj7943
20516125.0,tt0144017,/m/051_h_g
9919085.0,tt0056879,/m/06_y97f
23205990.0,tt0120602,/m/06609gw
23242503.0,tt0274861,/m/065_bqr
24941019.0,tt1287830,/m/09gf1m5
21079437.0,tt0042990,/m/05bzllj
3745527.0,tt0354623,/m/09yqxz
15078267.0,tt0156160,/m/03hgsx4
3732758.0,tt0037258,/m/09xybq
24153140.0,tt0049854,/m/07kg4ws
33625375.0,tt0005642,/m/0hgrv3m
9919107.0,tt0337594,/m/06_y97t
14560087.0,tt0874278,/m/03d7y7w
9958198.0,tt0459392,/m/02py329
14718618.0,tt0034180,/m/03gvb_4
5754330.0,tt0458480,/m/0f2wvw
24641923.0,tt0201794,/m/080gx26
10751918.0,tt0423853,/m/02qp190
35520620.0,tt1995242,/m/0j9lr4q
19493873.0,tt0037499,/m/04n5_ms
26279569.0,tt1336617,/m/0b73lw0
18408667.0,tt0081361,/m/04d_kjl
7083189.0,tt0847474,/m/0h3bxh
3639599.0,tt0776178,
26876275.0,tt0078121,/m/0bmkc1k
689947.0,tt0278044,/m/032_tm
18613085.0,tt1989448,/m/04gr90x
28646226.0,tt0970521,/m/0czblq9
35812612.0,tt0454902,
171987.0,tt0018389,/m/0173k5
25001635.0,tt0096170,/m/09gc2hz
10746714.0,tt0082919,/m/02qnxnj
689948.0,tt0052902,/m/032_t_
2166828.0,tt0247586,/m/06rtg6
17699342.0,tt0024334,/m/047twl0
449731.0,tt0363235,/m/029w0j
32896224.0,tt0351551,/m/0h3qb30
23399373.0,tt0067001,/m/06w9wss
26775741.0,tt0028238,
893151.0,tt0392797,/m/03mf72
23499957.0,tt0013417,/m/06w6s4g
9048883.0,tt0092880,/m/027vtns
21249583.0,tt1433272,/m/05b_c66
19994247.0,tt1302067,/m/04y7pyw
23687883.0,tt0043611,/m/06zmthd
5369062.0,tt0081693,/m/0dhss1
23616870.0,tt0089920,/m/06zpn7v
32987412.0,tt0344544,/m/0h568_z
18020385.0,tt0004421,/m/047ptt0
2265651.0,tt0213245,/m/06_bx1
2604840.0,tt0080215,/m/07r4r2
31992423.0,tt0402219,/m/0gvsw5d
11058754.0,tt0058142,/m/02qzlwz
7373179.0,tt0057878,/m/0kv676
22644316.0,tt0074880,/m/05zsqwp
3189585.0,tt0214641,/m/08y2l6
18612977.0,tt0473474,/m/0cm9wzf
5812084.0,tt0116604,/m/0f6jsm
10703022.0,tt0232585,/m/02qmpmm
32716237.0,tt0031393,/m/0b4cpj1
12673724.0,tt0048248,/m/02x007r
16814130.0,tt0378773,/m/04075xl
31404750.0,tt1842396,/m/0gkzd68
3938486.0,tt0049710,/m/0b7q8z
6666692.0,tt0104418,/m/0ggmql
13347126.0,tt1111818,/m/03c2g16
15787218.0,tt0458425,/m/03ntphf
19286270.0,tt0259090,/m/04lgqzr
592297.0,tt0265208,/m/02t8gx
12444488.0,tt0073781,/m/02w64v9
25405543.0,tt1468387,/m/09k6z0_
17195361.0,tt0045614,/m/043mwvc
3182907.0,tt0112461,/m/08xnxg
25588352.0,tt0020714,/m/09rxbyt
24147116.0,tt0999895,
6012592.0,tt0206554,/m/0fkkbz
31290539.0,tt1301990,/m/09vw432
24590816.0,tt1164985,/m/08085tt
28360133.0,tt0016621,/m/0crhn4y
2608983.0,tt0171685,/m/07rg16
22996332.0,tt0050296,/m/064m6k4
13297418.0,tt0097503,/m/03c0_jb
6584119.0,tt0044486,/m/0gcn0w
25792894.0,tt0034961,/m/09v4wv1
5218383.0,tt0460976,/m/0d8dqf
23960029.0,tt0102141,/m/076vr78
2380622.0,tt0069824,/m/077wkv
26283604.0,tt0068539,/m/0b77px0
33010903.0,tt0351827,/m/0h54rw9
27850951.0,tt0165846,/m/0cc7sbh
10017009.0,tt0028099,/m/02pzy08
3315411.0,tt0062745,/m/0957dh
31327502.0,tt0096341,/m/0gjckf_
12673625.0,tt0476298,/m/02x0071
28224002.0,tt0092770,/m/0cnz5yc
3570614.0,tt0116102,/m/09m812
36448415.0,tt1935065,/m/0gyxlg6
26748018.0,tt0027167,/m/0bmc8x1
12979271.0,tt0390080,/m/02z22pz
9656385.0,tt0091375,/m/02pnb78
24382201.0,tt0026629,/m/07s7fmz
3771241.0,tt0085398,/m/09_3mw
11038654.0,tt0088423,/m/02qyx4y
18250955.0,tt0048233,/m/04cv2pg
168561.0,tt0090863,/m/016kpn
484876.0,tt0108515,/m/02g329
27350714.0,tt0034269,/m/0bxzpxv
12290387.0,tt1512888,/m/02vz3fd
10815137.0,tt0125144,/m/02qqxhv
6969350.0,tt0033702,/m/0gz8pr
12141805.0,tt0288468,/m/02vr5k0
15073138.0,tt0026199,/m/03hgmvd
20067727.0,tt0146671,/m/04yb87b
6804047.0,tt0390123,/m/0gpsfg
1712067.0,tt0308508,/m/05qcp1
4986536.0,tt0372461,/m/0cylsw
6392568.0,tt0096512,/m/0g3nsz
23801123.0,tt0062231,/m/06_vmwj
6375973.0,tt0061846,/m/0g31pb
31630791.0,tt1838458,
26295051.0,tt1570619,/m/0b77249
33010641.0,tt0337337,/m/0h552l2
14415654.0,tt0105790,/m/03d2tx2
34350243.0,tt2153963,/m/0j5yb4z
35527324.0,tt0021531,/m/09pgdhy
21607739.0,tt1440195,/m/05mxr92
5105421.0,tt0025401,/m/0d2wnb
17617594.0,tt0037783,/m/0464dwd
20331472.0,tt0359423,/m/04zwpv3
18057739.0,tt1022603,/m/047msdk
36079987.0,tt2522328,/m/0j_7b5c
35130803.0,tt0021559,/m/09pgdhb
23514422.0,tt0091588,/m/06w7c3_
13638452.0,tt0084821,/m/03ccp9v
452891.0,tt0055950,/m/02bb0n
15170076.0,tt0997184,
18584922.0,tt0030888,/m/04f_8bl
35744959.0,tt1675197,/m/0jt1xb9
7225213.0,tt0488604,/m/0kv0_v
20724748.0,tt1043451,/m/0h3z0h
19248452.0,tt0058621,/m/04lfbkq
3893463.0,tt0067754,/m/0b5h7j
7613056.0,tt12465740,/m/0kvcg7
325206.0,tt0120982,
5439220.0,tt0758730,/m/0dlyzx
19877165.0,tt0061409,/m/04q90jh
21094917.0,tt0303981,/m/05c3c4k
14513043.0,tt0101831,/m/03d5ypd
2226983.0,tt0086964,/m/06xgx4
7558604.0,tt0428965,/m/02658_t
36111669.0,tt0016200,/m/0k0rls3
8707459.0,tt0035996,/m/027fqt9
23687920.0,tt0181643,/m/06zpm8s
14734726.0,tt0052108,/m/03gv_c2
12877907.0,tt0918557,/m/02x98tx
32818218.0,tt0282813,/m/0h3sb1r
21405106.0,tt1399107,/m/05fb189
32161426.0,tt0027322,/m/0gwzz8x
2221389.0,tt0038964,/m/06x0qy
34352033.0,tt0018616,/m/0h_9wqq
6606954.0,tt0032404,/m/0gdktp
5085368.0,tt0177068,/m/0d1_vb
31537144.0,tt0420036,
14068359.0,tt0027693,/m/03cskpr
8243325.0,tt0446201,
25588183.0,tt0022619,/m/09rwxm_
26587817.0,tt1566926,
28273975.0,tt0058403,/m/0599hh1
32080256.0,tt0223021,/m/0gx258j
8056384.0,tt0096943,/m/026pztl
26404640.0,tt1530891,/m/07sc8r5
307690.0,tt0102511,/m/01srq2
29584795.0,tt0060831,/m/0599hh8
12708457.0,tt0811056,/m/02x1h2_
33740115.0,tt1563740,/m/0gwqzmg
14329967.0,tt0159290,/m/03d0q6h
15907366.0,tt0065007,/m/03qfq9p
6487243.0,tt0113680,/m/0g769p
21041587.0,tt0048204,/m/05b68rp
5841657.0,tt0805184,/m/0f8h9h
24480416.0,tt1589448,/m/080b60g
34509292.0,tt0001102,/m/0j27k1x
17089501.0,tt1185416,/m/04180vy
4133151.0,tt0096118,/m/0bkxlz
28148644.0,tt0168465,/m/0cm8px5
21429084.0,tt0092252,/m/05f7ktf
35479150.0,tt2084885,/m/0j9l3zq
14611374.0,tt0106750,/m/03d9k5w
26889514.0,tt0139338,/m/0bmfv18
24393273.0,tt1308756,/m/07sbf2s
19494255.0,tt0039674,/m/04n10f8
3189853.0,tt0042256,/m/08y3f6
28326092.0,tt0026746,/m/0cn_fxg
31149383.0,tt0448812,/m/0gh7mjv
27072050.0,tt0178704,/m/0bs7l7v
10436005.0,tt1185256,/m/02qd0x9
26024402.0,tt0110748,/m/0b6gtq1
28353730.0,tt0041285,/m/0crgyks
900626.0,tt0150290,/m/03n4qw
20829476.0,tt0996979,/m/058f37c
12165949.0,tt0492931,/m/02vs16l
30040692.0,tt0033696,/m/022qn9_
21161719.0,tt1204883,/m/05c1g9n
24044398.0,tt0444064,/m/07k9j3c
28845643.0,tt1783244,/m/0dddxfr
32977687.0,tt0027760,/m/0g8pts7
12712949.0,tt0021905,/m/02x1tt7
19570233.0,tt0305811,/m/04mylyp
4947959.0,tt0079316,/m/0cwl_3
867905.0,tt0041699,/m/03jzs6
8326319.0,tt0101497,/m/026_hs8
5556479.0,tt0095420,/m/0dscys
1021725.0,tt0233509,/m/03_0s4
32832072.0,tt0029163,
2763214.0,tt0454945,/m/0818gg
21235052.0,tt0045169,/m/05c3ftd
23260995.0,tt0048158,/m/065ydcw
26192180.0,tt0007567,/m/0b77z7v
14556686.0,tt0047254,/m/03d7tv6
5739364.0,tt0060046,/m/0f23mr
18934473.0,tt0049216,/m/04jj9ff
33945312.0,tt0212318,/m/0dfyj0c
1777035.0,tt0112025,/m/05w22j
23183761.0,tt0051700,/m/064j_51
2183017.0,tt0271946,/m/06t384
8962212.0,tt1365041,/m/027rd39
35571372.0,tt1629715,/m/0jkx1zs
30653897.0,tt0292091,/m/0g9w8z6
16831928.0,tt0101661,/m/0407r93
31273793.0,tt0022022,/m/0bxhlk9
31156120.0,tt0268961,/m/0gh63hl
28436913.0,tt1069246,/m/0crhvlc
29794007.0,tt0034264,/m/022qn9s
27170576.0,tt0160481,/m/0bwgn_m
28954592.0,tt1754799,/m/0dgqzyr
9362926.0,tt0104771,/m/0285zj7
17365531.0,tt0031392,/m/043mkcg
22981494.0,tt0082600,/m/064mv37
8885678.0,tt0179835,/m/027n93z
17544255.0,tt0448011,/m/047v2p4
33269727.0,tt2033997,/m/0h7qsdk
4083099.0,tt0083542,/m/0bh4wr
12127393.0,tt0488374,/m/02vqpmb
31295271.0,tt1174693,/m/0b_jchy
3208481.0,tt0112408,/m/08zdxm
9939796.0,tt0949731,/m/02pxmgz
28221234.0,tt0075815,/m/0cnzmgg
28207220.0,tt0022152,/m/0cnyp6m
32438208.0,tt1621446,/m/0gyrh0k
9530831.0,tt0961118,/m/02pj026
31320840.0,tt0026028,/m/0gjcwts
9631759.0,tt0025372,/m/02pmj0j
11147246.0,tt0365910,/m/02r1lgb
2481282.0,tt0384680,/m/07g_0c
14922755.0,tt0018471,/m/03h1qyj
28845957.0,tt0085498,/m/0ddd4xt
18892860.0,tt0073317,/m/04jkkv_
11642070.0,tt0790706,/m/02rmgnr
24551497.0,tt0126735,/m/075p_dt
34313724.0,tt0142336,/m/0hzs0ws
22635683.0,tt1210106,/m/05zp0f0
8852763.0,tt0063764,/m/027m1jw
23244544.0,tt0085963,/m/065zrw5
1364397.0,tt0035460,/m/04wyhc
20095138.0,tt0162104,/m/04y824f
18319098.0,tt0061026,/m/04cy4l4
30777481.0,tt0187043,/m/04q7l_p
2501525.0,tt0054286,/m/07j97y
29590145.0,tt0411661,/m/0fpjr12
14157327.0,tt0029605,/m/03cw9lh
21815792.0,tt0050323,/m/05p111l
21849832.0,tt0243548,/m/05p0vv6
9015828.0,tt0923683,
17947683.0,tt0923683,
32906905.0,tt0028986,/m/04j11sf
35794308.0,tt0015129,/m/0jt3fcw
23688088.0,tt0045224,/m/06zlq10
6965289.0,tt0005413,/m/0gz377
14739838.0,tt0044839,/m/03gw6d2
10157280.0,tt0492454,/m/02q3n23
13814089.0,tt1388925,/m/03ck1yh
12962261.0,tt0008057,/m/02z1hlg
5326705.0,tt0090565,/m/0dfs1v
32987279.0,tt0001731,/m/0h534h8
30862978.0,tt0290839,/m/0gfhwwj
28368552.0,tt0211759,/m/0crj5tq
26694867.0,tt0397742,/m/0bmbsm1
5170162.0,tt0176105,/m/0d61y4
29337753.0,tt0166300,/m/0drzgkn
29752156.0,tt1756799,/m/0fq0tk0
3047956.0,tt0087644,/m/08n099
25783738.0,tt0117258,/m/09v72y5
35829183.0,tt0119392,/m/0cgysp1
13924590.0,tt0478640,/m/03cnc78
19811377.0,tt0058457,/m/063yj07
